condition,text_branch,field,comparison,metric,param,target_proposal_uid,target_cohort,n_human_reviews,human_value,ai_value,paired_diff
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::10,,3,-0.49115664010411386,-0.48414695669848307,-0.0070096834056307955
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::11,,4,-0.6430522789041755,-0.5854410799178666,-0.05761119898630884
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::2,,3,-0.4949007379817937,-0.46313168807975824,-0.03176904990203544
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::3,,4,-0.6406902426270806,-0.6536504123704212,0.012960169743340577
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::4,,2,-0.3077538587645513,-0.28885572143106597,-0.018898137333485332
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::5,,4,-0.6362768010097651,-0.6085314603911358,-0.02774534061862932
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::6,,4,-0.6359389996798701,-0.5964261657525955,-0.03951283392727456
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::7,,4,-0.6289472477470521,-0.5954208898911075,-0.0335263578559446
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::8,,3,-0.47561594510252886,-0.4909395701503052,0.015323625047776346
baseline,rephrased,weakness,human_vs_gemini,vendi_slope,q=0..2,y2::9,,4,-0.6261618262496961,-0.6067201529206316,-0.019441673329064435
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::1,,4,0.0,0.020298694511278546,-0.020298694511278546
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::10,,4,0.0,0.015569594782125714,-0.015569594782125714
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::11,,4,0.0,0.006603252685129351,-0.006603252685129351
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::12,,4,0.0,0.02549532537089224,-0.02549532537089224
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::2,,3,0.0,0.010529308637875745,-0.010529308637875745
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::3,,4,0.0,0.022051871122872675,-0.022051871122872675
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::4,,4,0.0,0.012232535387004213,-0.012232535387004213
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::5,,4,0.0,0.013505879408388941,-0.013505879408388941
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::6,,4,0.0,0.010128802033836327,-0.010128802033836327
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::7,,4,0.0,0.01072982049233536,-0.01072982049233536
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::8,,5,0.0,0.01625517190493906,-0.01625517190493906
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::9,,3,0.0,0.0027772808113925834,-0.0027772808113925834
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::1,,3,0.0,0.0251872036988669,-0.0251872036988669
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::10,,3,0.0,0.013163349517092356,-0.013163349517092356
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::11,,4,0.0,0.011803689887371497,-0.011803689887371497
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::2,,3,0.0,0.011878244996593354,-0.011878244996593354
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::3,,4,0.0,0.05097099292080885,-0.05097099292080885
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::4,,2,0.0,0.0052639027613492805,-0.0052639027613492805
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::5,,4,0.0,0.010467426822845452,-0.010467426822845452
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::6,,4,0.0,0.0,0.0
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::7,,4,0.0,0.004224687540731372,-0.004224687540731372
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::8,,3,0.0,0.04188645059713821,-0.04188645059713821
baseline,rephrased,weakness,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::9,,4,0.0,0.015006907750886936,-0.015006907750886936
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::1,,4,1.3763685255160747,1.3623877262482247,0.013980799267850008
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::10,,4,1.3819678999989102,1.4025413105113633,-0.020573410512453094
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::11,,4,1.2953391836481676,1.4393098705234004,-0.14397068687523285
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::12,,4,1.3322787594576704,1.3336306099040267,-0.0013518504463563286
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::2,,3,1.322618728051779,1.2876922323110986,0.0349264957406803
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::3,,4,1.4056857830751273,1.3485428288210275,0.057142954254099765
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::4,,4,1.3521865281720558,1.3322389563425485,0.019947571829507238
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::5,,4,1.3705536672763297,1.3480296247894241,0.022524042486905538
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::6,,4,1.3884768360832973,1.4006982318006012,-0.012221395717303851
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::7,,4,1.350397557704791,1.3254945243677543,0.024903033337036806
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::8,,5,1.4072320506947062,1.332231857532361,0.07500019316234519
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y1::9,,3,1.235110361495658,1.2501408181977716,-0.01503045670211356
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::1,,3,1.30851550264116,1.2248650631735822,0.08365043946757766
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::10,,3,1.2916046383892648,1.2551032970204647,0.03650134136880001
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::11,,4,1.284222938414374,1.404389484425019,-0.12016654601064514
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::2,,3,1.2794909737541975,1.3717895899964359,-0.09229861624223834
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::3,,4,1.2949053973674463,1.3820887581224575,-0.08718336075501121
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::4,,2,1.1785772190176866,1.2394045554836493,-0.06082733646596261
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::5,,4,1.3154980964962932,1.3212759060876622,-0.005777809591368976
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::6,,4,1.315959312967976,1.3678612348589174,-0.05190192189094134
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::7,,4,1.3520529197352216,1.3937602884936857,-0.04170736875846415
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::8,,3,1.3591933324774255,1.359701371478404,-0.0005080390009786218
baseline,rephrased,weakness,human_vs_gpt,vendi,q=1,y2::9,,4,1.368565219545832,1.3769680105100786,-0.008402790964246565
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::1,,4,2.7105802135996067,2.69791355998595,0.01266665361365682
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::10,,4,2.594381700481683,2.715486315178796,-0.12110461469711264
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::11,,4,2.927084871097388,2.748179110769091,0.17890576032829664
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::12,,4,2.659229205127509,2.732547304861765,-0.07331809973425596
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::2,,3,1.7591164365852876,1.8627905049972686,-0.10367406841198101
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::3,,4,2.5309531972345947,2.7187489663710296,-0.18779576913643492
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::4,,4,2.871922034825431,2.7327196742471407,0.13920236057829039
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::5,,4,2.7847168728450873,2.629710987659805,0.15500588518528247
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::6,,4,2.8785024912028185,2.5150418629085265,0.36346062829429204
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::7,,4,2.5953908933879584,2.8880395097142886,-0.2926486163263302
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::8,,5,3.7093616303693295,3.5288441085036104,0.18051752186571912
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y1::9,,3,1.9549314787611163,1.8624203711357132,0.09251110762540304
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::1,,3,1.9389179970941404,1.9517439685218154,-0.012825971427675054
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::10,,3,1.7631169200883914,1.8922189135595389,-0.12910199347114748
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::11,,4,2.947231921477975,2.709544249042759,0.23768767243521616
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::2,,3,1.9935636286706409,1.9605746730252336,0.03298895564540727
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::3,,4,2.8433489757236803,2.6884951224054014,0.15485385331827883
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::4,,2,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::5,,4,2.724157602214943,2.671523757586438,0.052633844628505067
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::6,,4,2.645468533106961,2.6589721264120763,-0.013503593305115302
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::7,,4,2.779245133744203,2.6768647087451694,0.10238042499903344
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::8,,3,1.814530329039543,1.9302335204238168,-0.11570319138427387
baseline,rephrased,weakness,human_vs_gpt,participation_ratio,,y2::9,,4,2.9754168054291332,2.780410330955339,0.19500647447379427
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::1,,4,2.8464104051505426,2.8380853720806294,0.008325033069913168
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::10,,4,2.773692382429483,2.850624777687414,-0.07693239525793105
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::11,,4,2.9633987338904304,2.8637350859960065,0.09966364789442395
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::12,,4,2.798759264527415,2.8582415790982614,-0.059482314570846295
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::2,,3,1.8645596901005155,1.9242046225996785,-0.05964493249916303
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::3,,4,2.742696787501881,2.8441528572602737,-0.10145606975839261
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::4,,4,2.9363734631416336,2.857166562687904,0.07920690045372947
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::5,,4,2.883458612808162,2.7974241943244573,0.08603441848370474
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::6,,4,2.9363171059754403,2.731322931621964,0.20499417435347622
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::7,,4,2.7880258214457503,2.9409597485700636,-0.1529339271243133
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::8,,5,3.835585721581423,3.7416429949593923,0.09394272662203074
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y1::9,,3,1.9769902201094014,1.9248870337588122,0.05210318635058919
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::1,,3,1.968578772348267,1.9750880167302423,-0.006509244381975199
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::10,,3,1.8670849384415793,1.9417843058910578,-0.07469936744947847
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::11,,4,2.97372981150251,2.846545085918481,0.12718472558402905
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::2,,3,1.9967722919781676,1.979747995098918,0.017024296879249556
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::3,,4,2.9173744445574514,2.833224646724285,0.08414979783316623
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::4,,2,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::5,,4,2.85887032734813,2.8203931778761677,0.038477149471962235
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::6,,4,2.8084566228601076,2.8148274196953302,-0.006370796835222681
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::7,,4,2.8823527760534198,2.818776964958075,0.06357581109534483
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::8,,3,1.8986290414634668,1.9633345694163826,-0.06470552795291584
baseline,rephrased,weakness,human_vs_gpt,effective_rank,,y2::9,,4,2.9873980204167605,2.883701153529848,0.10369686688691271
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,0.95,0.050000000000000044
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,0.9,0.09999999999999998
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,0.6666666666666667,0.33333333333333326
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::4,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::5,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::6,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::7,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::8,,5,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::9,,3,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::1,,3,1.0,0.9666666666666666,0.03333333333333344
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::10,,3,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::11,,4,1.0,0.7,0.30000000000000004
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::2,,3,1.0,0.8,0.19999999999999996
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::3,,4,1.0,0.95,0.050000000000000044
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::4,,2,1.0,0.2,0.8
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::5,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::6,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::7,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::8,,3,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::9,,4,1.0,0.7,0.30000000000000004
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::1,,4,-0.6237422373967951,-0.6265286901301226,0.002786452733327449
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::10,,4,-0.6220997553683092,-0.6183297666571475,-0.0037699887111617425
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::11,,4,-0.6407981433521928,-0.610758826732299,-0.030039316619893786
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::12,,4,-0.632538608030969,-0.6325541417067425,1.553367577356024e-05
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::2,,3,-0.4839026224145583,-0.4924049662534794,0.008502343838921123
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::3,,4,-0.6169305996810298,-0.6294399312347005,0.012509331553670733
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::4,,4,-0.6292153729563286,-0.6328283441751591,0.0036129712188305296
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::5,,4,-0.6251597288230791,-0.6292578027446503,0.004098073921571133
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::6,,4,-0.6217963605350485,-0.617713975754359,-0.004082384780689452
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::7,,4,-0.6287599031104519,-0.6346399493887567,0.00588004627830474
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::8,,5,-0.7345421414787234,-0.7483035177206618,0.013761376241938406
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y1::9,,3,-0.5046554304039085,-0.5009560489224653,-0.00369938148144322
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::1,,3,-0.48809475917401535,-0.5068699938323069,0.018775234658291562
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::10,,3,-0.49115664010411386,-0.4999576314308388,0.00880099132672496
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::11,,4,-0.6430522789041755,-0.6178837158285977,-0.0251685630755778
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::2,,3,-0.4949007379817937,-0.47347862354403975,-0.021422114437753936
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::3,,4,-0.6406902426270806,-0.6224450351792059,-0.018245207447874723
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::4,,2,-0.3077538587645513,-0.2908301863491406,-0.016923672415410707
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::5,,4,-0.6362768010097651,-0.6348778341609324,-0.0013989668488327833
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::6,,4,-0.6359389996798701,-0.6252483068447253,-0.010690692835144788
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::7,,4,-0.6289472477470521,-0.6199429106014953,-0.009004337145556818
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::8,,3,-0.47561594510252886,-0.47612574773827704,0.00050980263574818
baseline,rephrased,weakness,human_vs_gpt,vendi_slope,q=0..2,y2::9,,4,-0.6261618262496961,-0.6238171510481387,-0.0023446752015573447
baseline,rephrased,weakness,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::1,,4,0.0,0.022321851039527937,-0.022321851039527937
baseline,rephrased,weakness,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::10,,4,0.0,0.010126577804939555,-0.010126577804939555
baseline,rephrased,weakness,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::11,,4,0.0,9.431573856726466e-05,-9.431573856726466e-05
baseline,rephrased,weakness,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::12,,4,0.0,0.021257981381460084,-0.021257981381460084
